cyclone_name,year,province,province_psgc,category,category_ordinal,total_houses,province_housing_units,province_households,structural_vuln_frac,unimproved_water_frac,damage_rate,affected,deaths,houses_damaged,houses_destroyed
Washi,2011,Zamboanga del Norte,PH097200000,Severe tropical storm,2,9,223221,224828,0.7239,0.1934,0.0,4947,11,0,9
Bopha,2012,Agusan del Norte,PH160200000,Very strong typhoon,4,547,151197,153815,0.6199,0.1163,0.9013,7022,0,493,54
Bopha,2012,Agusan del Sur,PH160300000,Very strong typhoon,4,37644,151934,153653,0.7653,0.2844,0.5124,239063,13,19290,18354
Bopha,2012,Biliran,PH087800000,Very strong typhoon,4,0,38105,38518,0.4685,0.0367,0.0,0,1,0,0
Bopha,2012,Bohol,PH071200000,Very strong typhoon,4,105,286768,288515,0.4281,0.0975,0.8095,7869,0,85,20
Bopha,2012,Bukidnon,PH101300000,Very strong typhoon,4,6007,305995,308727,0.5877,0.1965,0.827,230947,6,4968,1039
Bopha,2012,Camiguin,PH101800000,Very strong typhoon,4,187,20063,20080,0.4488,0.0257,0.8877,1552,0,166,21
Bopha,2012,Capiz,PH061900000,Very strong typhoon,4,0,178303,179983,0.5324,0.1154,0.0,0,1,0,0
Bopha,2012,Cebu,PH072200000,Very strong typhoon,4,2612,1058512,1077180,0.395,0.0779,0.8381,21459,6,2189,423
Bopha,2012,Cotabato,PH124700000,Very strong typhoon,4,0,316177,320567,0.6216,0.1292,0.0,40955,0,0,0
Bopha,2012,Davao Oriental,PH112500000,Very strong typhoon,4,30245,126969,128558,0.6659,0.1668,0.2734,530098,395,8270,21975
Bopha,2012,Davao de Oro,PH118200000,Very strong typhoon,4,95054,167532,169441,0.5769,0.1876,0.5934,655373,612,56401,38653
Bopha,2012,Davao del Norte,PH112300000,Very strong typhoon,4,3089,230520,233232,0.4832,0.3523,0.9265,848798,0,2862,227
Bopha,2012,Davao del Sur,PH112400000,Very strong typhoon,4,389,558091,568747,0.441,0.0982,0.7404,2812181,0,288,101
Bopha,2012,Dinagat Islands,PH168500000,Very strong typhoon,4,6,27902,28557,0.5835,0.094,0.8333,2814,0,5,1
Bopha,2012,Guimaras,PH067900000,Very strong typhoon,4,0,40497,40575,0.5351,0.0539,0.0,805,0,0,0
Bopha,2012,Iloilo,PH063000000,Very strong typhoon,4,0,524258,530649,0.503,0.1004,0.0,581,0,0,0
Bopha,2012,La Union,PH013300000,Very strong typhoon,4,2,174096,180675,0.1948,0.1305,0.5,0,0,1,1
Bopha,2012,Lanao del Norte,PH103500000,Very strong typhoon,4,1956,201777,216943,0.575,0.168,0.9141,145863,0,1788,168
Bopha,2012,Lanao del Sur,PH153600000,Very strong typhoon,4,624,121372,160132,0.5982,0.4104,0.5897,146285,0,368,256
Bopha,2012,Leyte,PH083700000,Very strong typhoon,4,0,451667,455889,0.5322,0.0808,0.0,1214,0,0,0
Bopha,2012,Maguindanao,PH153800000,Very strong typhoon,4,0,190029,194507,0.7225,0.1764,0.0,104337,0,0,0
Bopha,2012,Misamis Occidental,PH104200000,Very strong typhoon,4,219,133123,134870,0.6098,0.1669,0.5799,21757,2,127,92
Bopha,2012,Misamis Oriental,PH104300000,Very strong typhoon,4,4533,353856,362194,0.4574,0.0805,0.8996,123075,7,4078,455
Bopha,2012,Negros Occidental,PH064500000,Very strong typhoon,4,678,690110,701650,0.5036,0.1468,0.8894,7076,0,603,75
Bopha,2012,Negros Oriental,PH074600000,Very strong typhoon,4,3037,307894,310626,0.6078,0.1506,0.8699,39114,2,2642,395
Bopha,2012,Northern Samar,PH084800000,Very strong typhoon,4,0,124909,126619,0.6455,0.1373,0.0,5,1,0,0
Bopha,2012,Palawan,PH175300000,Very strong typhoon,4,1299,255726,257321,0.6892,0.0904,0.3264,6060,3,424,875
Bopha,2012,Pangasinan,PH015500000,Very strong typhoon,4,2,654240,674575,0.244,0.0196,0.5,0,0,1,1
Bopha,2012,Siquijor,PH076100000,Very strong typhoon,4,3676,22634,22737,0.4522,0.0506,0.9176,22000,2,3373,303
Bopha,2012,South Cotabato,PH126300000,Very strong typhoon,4,13,359332,362258,0.4419,0.0872,0.7692,3143,8,10,3
Bopha,2012,Southern Leyte,PH086400000,Very strong typhoon,4,0,92405,92836,0.4088,0.0588,0.0,4665,1,0,0
Bopha,2012,Sultan Kudarat,PH126500000,Very strong typhoon,4,0,182920,184650,0.6328,0.1635,0.0,18720,0,0,0
Bopha,2012,Surigao del Norte,PH166700000,Very strong typhoon,4,961,106660,108814,0.4934,0.0773,0.9813,42695,1,943,18
Bopha,2012,Surigao del Sur,PH166800000,Very strong typhoon,4,23932,127802,129159,0.7409,0.1667,0.7428,154900,5,17776,6156
Bopha,2012,Zamboanga Sibugay,PH098300000,Very strong typhoon,4,0,138746,140791,0.7758,0.1262,0.0,756,1,0,0
Bopha,2012,Zamboanga del Norte,PH097200000,Very strong typhoon,4,0,223221,224828,0.7239,0.1934,0.0,602,0,0,0
Bopha,2012,Zamboanga del Sur,PH097300000,Very strong typhoon,4,0,399598,406810,0.6434,0.1327,0.0,2214,0,0,0
Ferdie,2012,Bulacan,PH031400000,Strong typhoon,3,0,741737,760964,0.0931,0.0168,0.0,109,0,0,0
Ferdie,2012,Camarines Sur,PH051700000,Strong typhoon,3,0,396642,400615,0.478,0.102,0.0,0,2,0,0
Ferdie,2012,Cavite,PH042100000,Strong typhoon,3,0,851871,877743,0.1109,0.0265,0.0,175,0,0,0
Ferdie,2012,La Union,PH013300000,Strong typhoon,3,0,174096,180675,0.1948,0.1305,0.0,0,1,0,0
Ferdie,2012,Laguna,PH043400000,Strong typhoon,3,0,731892,765513,0.1165,0.0428,0.0,1,1,0,0
Ferdie,2012,Metro Manila,PH137600000,Strong typhoon,3,0,2558664,2660330,0.1101,0.0268,0.0,784,0,0,0
Ferdie,2012,Occidental Mindoro,PH175100000,Strong typhoon,3,0,110275,111714,0.4695,0.0883,0.0,3664,0,0,0
Ferdie,2012,Rizal,PH045800000,Strong typhoon,3,0,639940,652578,0.1486,0.052,0.0,385,2,0,0
Gaemi,2012,Occidental Mindoro,PH175100000,Severe tropical storm,2,0,110275,111714,0.4695,0.0883,0.0,290,0,0,0
Gaemi,2012,Zambales,PH037100000,Severe tropical storm,2,0,195109,198666,0.1688,0.0601,0.0,32,0,0,0
Igme,2012,Ilocos Sur,PH012900000,Strong typhoon,3,14,151238,157043,0.1684,0.062,0.9286,79,0,13,1
Igme,2012,La Union,PH013300000,Strong typhoon,3,29,174096,180675,0.1948,0.1305,1.0,5527,4,29,0
Igme,2012,Misamis Oriental,PH104300000,Strong typhoon,3,2,353856,362194,0.4574,0.0805,1.0,0,0,2,0
Igme,2012,Quezon,PH045600000,Strong typhoon,3,0,475649,485673,0.3965,0.1048,0.0,0,1,0,0
Igme,2012,Zamboanga del Sur,PH097300000,Strong typhoon,3,0,399598,406810,0.6434,0.1327,0.0,0,3,0,0
Jelawat,2012,Palawan,PH175300000,Violent typhoon,5,0,255726,257321,0.6892,0.0904,0.0,273,0,0,0
Jelawat,2012,Zamboanga del Sur,PH097300000,Violent typhoon,5,0,399598,406810,0.6434,0.1327,0.0,7648,0,0,0
Son-Tinh,2012,Batangas,PH041000000,Very strong typhoon,4,130,597758,613825,0.1329,0.0416,0.8,2478,8,104,26
Son-Tinh,2012,Cebu,PH072200000,Very strong typhoon,4,0,1058512,1077180,0.395,0.0779,0.0,0,2,0,0
Son-Tinh,2012,Cotabato,PH124700000,Very strong typhoon,4,0,316177,320567,0.6216,0.1292,0.0,0,4,0,0
Son-Tinh,2012,Leyte,PH083700000,Very strong typhoon,4,0,451667,455889,0.5322,0.0808,0.0,2274,1,0,0
Son-Tinh,2012,Marinduque,PH174000000,Very strong typhoon,4,5,54341,54508,0.3564,0.0763,0.0,2236,2,0,5
Son-Tinh,2012,Masbate,PH054100000,Very strong typhoon,4,438,187299,188013,0.6686,0.1199,0.9384,4018,1,411,27
Son-Tinh,2012,Misamis Occidental,PH104200000,Very strong typhoon,4,0,133123,134870,0.6098,0.1669,0.0,3000,0,0,0
Son-Tinh,2012,Occidental Mindoro,PH175100000,Very strong typhoon,4,14,110275,111714,0.4695,0.0883,1.0,70,0,14,0
Son-Tinh,2012,Oriental Mindoro,PH175200000,Very strong typhoon,4,1770,188988,190763,0.4002,0.1714,0.9362,38972,3,1657,113
Son-Tinh,2012,Quezon,PH045600000,Very strong typhoon,4,203,475649,485673,0.3965,0.1048,0.8276,4294,0,168,35
Son-Tinh,2012,Romblon,PH175900000,Very strong typhoon,4,229,67971,68362,0.4938,0.1383,0.8777,5690,4,201,28
Son-Tinh,2012,Samar,PH086000000,Very strong typhoon,4,5,162886,165264,0.6584,0.116,0.6,6070,0,3,2
Son-Tinh,2012,Sarangani,PH128000000,Very strong typhoon,4,0,123260,124313,0.7269,0.1896,0.0,605,1,0,0
Son-Tinh,2012,Sorsogon,PH056200000,Very strong typhoon,4,0,166106,166842,0.5304,0.1066,0.0,0,1,0,0
Son-Tinh,2012,Southern Leyte,PH086400000,Very strong typhoon,4,0,92405,92836,0.4088,0.0588,0.0,1887,0,0,0
Son-Tinh,2012,Zamboanga Sibugay,PH098300000,Very strong typhoon,4,0,138746,140791,0.7758,0.1262,0.0,24555,0,0,0
Son-Tinh,2012,Zamboanga del Sur,PH097300000,Very strong typhoon,4,0,399598,406810,0.6434,0.1327,0.0,20247,0,0,0
Wukong,2012,Aklan,PH060400000,Tropical storm,1,1197,132784,133679,0.4936,0.0925,0.7627,55211,3,913,284
Wukong,2012,Albay,PH050500000,Tropical storm,1,0,275601,277091,0.3791,0.0926,0.0,14991,0,0,0
Wukong,2012,Camarines Norte,PH051600000,Tropical storm,1,0,128679,129994,0.4591,0.1341,0.0,330,0,0,0
Wukong,2012,Capiz,PH061900000,Tropical storm,1,155,178303,179983,0.5324,0.1154,0.7742,67502,2,120,35
Wukong,2012,Catanduanes,PH052000000,Tropical storm,1,0,53482,53814,0.4668,0.0861,0.0,0,1,0,0
Wukong,2012,Cebu,PH072200000,Tropical storm,1,86,1058512,1077180,0.395,0.0779,0.9302,415,0,80,6
Wukong,2012,Eastern Samar,PH082600000,Tropical storm,1,0,105653,106292,0.6288,0.1017,0.0,0,4,0,0
Wukong,2012,Iloilo,PH063000000,Tropical storm,1,4936,524258,530649,0.503,0.1004,0.6767,234106,12,3340,1596
Wukong,2012,Leyte,PH083700000,Tropical storm,1,13,451667,455889,0.5322,0.0808,1.0,2424,1,13,0
Wukong,2012,Negros Occidental,PH064500000,Tropical storm,1,66,690110,701650,0.5036,0.1468,0.8485,2224,0,56,10
Wukong,2012,Palawan,PH175300000,Tropical storm,1,0,255726,257321,0.6892,0.0904,0.0,90,0,0,0
Bising,2013,Agusan del Norte,PH160200000,Tropical depression,0,0,151197,153815,0.6199,0.1163,0.0,11470,0,0,0
Bising,2013,Agusan del Sur,PH160300000,Tropical depression,0,0,151934,153653,0.7653,0.2844,0.0,1014,0,0,0
Bising,2013,Davao de Oro,PH118200000,Tropical depression,0,0,167532,169441,0.5769,0.1876,0.0,300,0,0,0
Bising,2013,Sarangani,PH128000000,Tropical depression,0,0,123260,124313,0.7269,0.1896,0.0,90,0,0,0
Bising,2013,South Cotabato,PH126300000,Tropical depression,0,0,359332,362258,0.4419,0.0872,0.0,2805,0,0,0
Bising,2013,Surigao del Sur,PH166800000,Tropical depression,0,0,127802,129159,0.7409,0.1667,0.0,1122,0,0,0
Crising,2013,Agusan del Norte,PH160200000,Tropical storm,1,0,151197,153815,0.6199,0.1163,0.0,20300,0,0,0
Crising,2013,Agusan del Sur,PH160300000,Tropical storm,1,0,151934,153653,0.7653,0.2844,0.0,0,1,0,0
Crising,2013,Bohol,PH071200000,Tropical storm,1,0,286768,288515,0.4281,0.0975,0.0,3745,0,0,0
Crising,2013,Bukidnon,PH101300000,Tropical storm,1,0,305995,308727,0.5877,0.1965,0.0,8075,0,0,0
Crising,2013,Cotabato,PH124700000,Tropical storm,1,0,316177,320567,0.6216,0.1292,0.0,68343,0,0,0
Crising,2013,Davao Oriental,PH112500000,Tropical storm,1,0,126969,128558,0.6659,0.1668,0.0,34688,3,0,0
Crising,2013,Davao de Oro,PH118200000,Tropical storm,1,0,167532,169441,0.5769,0.1876,0.0,15050,2,0,0
Crising,2013,Davao del Norte,PH112300000,Tropical storm,1,0,230520,233232,0.4832,0.3523,0.0,163042,6,0,0
Crising,2013,Davao del Sur,PH112400000,Tropical storm,1,0,558091,568747,0.441,0.0982,0.0,7830,0,0,0
Crising,2013,Lanao del Norte,PH103500000,Tropical storm,1,0,201777,216943,0.575,0.168,0.0,369,0,0,0
Crising,2013,Leyte,PH083700000,Tropical storm,1,0,451667,455889,0.5322,0.0808,0.0,44,0,0,0
Crising,2013,Maguindanao,PH153800000,Tropical storm,1,0,190029,194507,0.7225,0.1764,0.0,27116,0,0,0
Crising,2013,Oriental Mindoro,PH175200000,Tropical storm,1,0,188988,190763,0.4002,0.1714,0.0,250,0,0,0
Crising,2013,Zamboanga del Norte,PH097200000,Tropical storm,1,0,223221,224828,0.7239,0.1934,0.0,11725,0,0,0
Haiyan,2013,Agusan del Norte,PH160200000,Violent typhoon,5,0,151197,153815,0.6199,0.1163,0.0,3439,0,0,0
Haiyan,2013,Agusan del Sur,PH160300000,Violent typhoon,5,42,151934,153653,0.7653,0.2844,0.9524,210,0,40,2
Haiyan,2013,Aklan,PH060400000,Violent typhoon,5,83899,132784,133679,0.4936,0.0925,0.586,535725,14,49161,34738
Haiyan,2013,Albay,PH050500000,Violent typhoon,5,150,275601,277091,0.3791,0.0926,0.5733,155972,1,86,64
Haiyan,2013,Antique,PH060600000,Violent typhoon,5,47064,128753,129771,0.5388,0.1886,0.6874,405397,13,32353,14711
Haiyan,2013,Batangas,PH041000000,Violent typhoon,5,798,597758,613825,0.1329,0.0416,0.9649,5298,1,770,28
Haiyan,2013,Biliran,PH087800000,Violent typhoon,5,20525,38105,38518,0.4685,0.0367,0.7348,187641,8,15081,5444
Haiyan,2013,Bohol,PH071200000,Violent typhoon,5,1969,286768,288515,0.4281,0.0975,0.8999,1046035,1,1772,197
Haiyan,2013,Bukidnon,PH101300000,Violent typhoon,5,0,305995,308727,0.5877,0.1965,0.0,157,0,0,0
Haiyan,2013,Camarines Norte,PH051600000,Violent typhoon,5,0,128679,129994,0.4591,0.1341,0.0,23083,1,0,0
Haiyan,2013,Camarines Sur,PH051700000,Violent typhoon,5,1311,396642,400615,0.478,0.102,0.8108,166327,0,1063,248
Haiyan,2013,Camiguin,PH101800000,Violent typhoon,5,17,20063,20080,0.4488,0.0257,0.8824,2750,0,15,2
Haiyan,2013,Capiz,PH061900000,Violent typhoon,5,130688,178303,179983,0.5324,0.1154,0.2951,719685,86,38570,92118
Haiyan,2013,Catanduanes,PH052000000,Violent typhoon,5,341,53482,53814,0.4668,0.0861,0.5073,68609,0,173,168
Haiyan,2013,Cavite,PH042100000,Violent typhoon,5,0,851871,877743,0.1109,0.0265,0.0,732,0,0,0
Haiyan,2013,Cebu,PH072200000,Violent typhoon,5,109195,1058512,1077180,0.395,0.0779,0.4268,3778881,73,46601,62594
Haiyan,2013,Davao Oriental,PH112500000,Violent typhoon,5,16,126969,128558,0.6659,0.1668,0.375,2605,0,6,10
Haiyan,2013,Davao de Oro,PH118200000,Violent typhoon,5,0,167532,169441,0.5769,0.1876,0.0,2380,0,0,0
Haiyan,2013,Davao del Sur,PH112400000,Violent typhoon,5,3,558091,568747,0.441,0.0982,0.6667,15,0,2,1
Haiyan,2013,Dinagat Islands,PH168500000,Violent typhoon,5,3767,27902,28557,0.5835,0.094,0.9039,24405,0,3405,362
Haiyan,2013,Eastern Samar,PH082600000,Violent typhoon,5,61741,105653,106292,0.6288,0.1017,0.504,497497,267,31116,30625
Haiyan,2013,Guimaras,PH067900000,Violent typhoon,5,301,40497,40575,0.5351,0.0539,0.8804,11593,0,265,36
Haiyan,2013,Iloilo,PH063000000,Violent typhoon,5,157429,524258,530649,0.503,0.1004,0.5275,1337714,179,83046,74383
Haiyan,2013,Laguna,PH043400000,Violent typhoon,5,38,731892,765513,0.1165,0.0428,0.9474,12058,0,36,2
Haiyan,2013,Lanao del Norte,PH103500000,Violent typhoon,5,0,201777,216943,0.575,0.168,0.0,898,0,0,0
Haiyan,2013,Leyte,PH083700000,Violent typhoon,5,381810,451667,455889,0.5322,0.0808,0.4723,2364023,5402,180346,201464
Haiyan,2013,Marinduque,PH174000000,Violent typhoon,5,163,54341,54508,0.3564,0.0763,0.9693,8499,0,158,5
Haiyan,2013,Masbate,PH054100000,Violent typhoon,5,8188,187299,188013,0.6686,0.1199,0.8214,104344,4,6726,1462
Haiyan,2013,Misamis Oriental,PH104300000,Violent typhoon,5,3,353856,362194,0.4574,0.0805,1.0,15787,0,3,0
Haiyan,2013,Negros Occidental,PH064500000,Violent typhoon,5,63068,690110,701650,0.5036,0.1468,0.7885,862914,2,49728,13340
Haiyan,2013,Negros Oriental,PH074600000,Violent typhoon,5,155,307894,310626,0.6078,0.1506,0.6839,1063015,0,106,49
Haiyan,2013,Northern Samar,PH084800000,Violent typhoon,5,0,124909,126619,0.6455,0.1373,0.0,683254,0,0,0
Haiyan,2013,Occidental Mindoro,PH175100000,Violent typhoon,5,3636,110275,111714,0.4695,0.0883,0.8201,45609,0,2982,654
Haiyan,2013,Oriental Mindoro,PH175200000,Violent typhoon,5,3584,188988,190763,0.4002,0.1714,0.7299,113041,0,2616,968
Haiyan,2013,Palawan,PH175300000,Violent typhoon,5,18761,255726,257321,0.6892,0.0904,0.4984,179708,19,9351,9410
Haiyan,2013,Quezon,PH045600000,Violent typhoon,5,4,475649,485673,0.3965,0.1048,0.0,8824,2,0,4
Haiyan,2013,Rizal,PH045800000,Violent typhoon,5,0,639940,652578,0.1486,0.052,0.0,164,0,0,0
Haiyan,2013,Romblon,PH175900000,Violent typhoon,5,7669,67971,68362,0.4938,0.1383,0.9252,119263,0,7095,574
Haiyan,2013,Samar,PH086000000,Violent typhoon,5,18315,162886,165264,0.6584,0.116,0.6678,821989,225,12231,6084
Haiyan,2013,Siquijor,PH076100000,Violent typhoon,5,0,22634,22737,0.4522,0.0506,0.0,22024,0,0,0
Haiyan,2013,Sorsogon,PH056200000,Violent typhoon,5,2422,166106,166842,0.5304,0.1066,0.9397,173685,0,2276,146
Haiyan,2013,Southern Leyte,PH086400000,Violent typhoon,5,10465,92405,92836,0.4088,0.0588,0.9108,461030,0,9532,933
Haiyan,2013,Surigao del Norte,PH166700000,Violent typhoon,5,2772,106660,108814,0.4934,0.0773,0.9791,25645,0,2714,58
Haiyan,2013,Surigao del Sur,PH166800000,Violent typhoon,5,123,127802,129159,0.7409,0.1667,0.6423,16257,1,79,44
Haiyan,2013,Zamboanga Sibugay,PH098300000,Violent typhoon,5,0,138746,140791,0.7758,0.1262,0.0,0,1,0,0
Kong-Rey,2013,Benguet,PH141100000,Severe tropical storm,2,0,193848,196825,0.0649,0.2411,0.0,10490,0,0,0
Kong-Rey,2013,Ilocos Norte,PH012800000,Severe tropical storm,2,0,131413,139336,0.1246,0.0415,0.0,4566,0,0,0
Kong-Rey,2013,Samar,PH086000000,Severe tropical storm,2,10,162886,165264,0.6584,0.116,1.0,2685,1,10,0
Krosa,2013,Abra,PH140100000,Strong typhoon,3,0,51593,52929,0.2792,0.338,0.0,10,1,0,0
Krosa,2013,Apayao,PH148100000,Strong typhoon,3,2779,25418,25560,0.4634,0.2828,0.8989,26737,1,2498,281
Krosa,2013,Cagayan,PH021500000,Strong typhoon,3,33658,267472,271967,0.2809,0.0237,0.8936,231634,1,30078,3580
Krosa,2013,Ilocos Norte,PH012800000,Strong typhoon,3,1086,131413,139336,0.1246,0.0415,0.9669,7311,1,1050,36
Krosa,2013,Isabela,PH023100000,Strong typhoon,3,0,365099,372950,0.2136,0.0305,0.0,77,0,0,0
Odette,2013,Antique,PH060600000,Violent typhoon,5,8,128753,129771,0.5388,0.1886,0.625,139,0,5,3
Odette,2013,Apayao,PH148100000,Violent typhoon,5,10,25418,25560,0.4634,0.2828,0.9,49,0,9,1
Odette,2013,Aurora,PH037700000,Violent typhoon,5,0,49066,49410,0.4004,0.0823,0.0,0,2,0,0
Odette,2013,Batanes,PH020900000,Violent typhoon,5,1568,4709,4761,0.1293,0.0515,0.889,14651,0,1394,174
Odette,2013,Batangas,PH041000000,Violent typhoon,5,0,597758,613825,0.1329,0.0416,0.0,0,1,0,0
Odette,2013,Benguet,PH141100000,Violent typhoon,5,0,193848,196825,0.0649,0.2411,0.0,72,0,0,0
Odette,2013,Cagayan,PH021500000,Violent typhoon,5,1589,267472,271967,0.2809,0.0237,0.7703,30575,0,1224,365
Odette,2013,Catanduanes,PH052000000,Violent typhoon,5,78,53482,53814,0.4668,0.0861,0.7949,411,0,62,16
Odette,2013,Guimaras,PH067900000,Violent typhoon,5,1,40497,40575,0.5351,0.0539,1.0,5,0,1,0
Odette,2013,Ifugao,PH142700000,Violent typhoon,5,29,43217,43281,0.4509,0.374,1.0,147,0,29,0
Odette,2013,Ilocos Norte,PH012800000,Violent typhoon,5,35,131413,139336,0.1246,0.0415,0.9429,24155,1,33,2
Odette,2013,Iloilo,PH063000000,Violent typhoon,5,5,524258,530649,0.503,0.1004,0.8,23,0,4,1
Odette,2013,Kalinga,PH143200000,Violent typhoon,5,78,41990,42115,0.3816,0.3494,1.0,358,0,78,0
Odette,2013,Mountain Province,PH144400000,Violent typhoon,5,4,34857,35038,0.2662,0.79,1.0,21,0,4,0
Odette,2013,Negros Occidental,PH064500000,Violent typhoon,5,17,690110,701650,0.5036,0.1468,0.6471,76,0,11,6
Odette,2013,Occidental Mindoro,PH175100000,Violent typhoon,5,41,110275,111714,0.4695,0.0883,0.561,8104,0,23,18
Odette,2013,Tarlac,PH036900000,Violent typhoon,5,0,306044,311994,0.1496,0.0144,0.0,341,0,0,0
Rumbia,2013,Albay,PH050500000,Severe tropical storm,2,0,275601,277091,0.3791,0.0926,0.0,1685,0,0,0
Rumbia,2013,Camarines Sur,PH051700000,Severe tropical storm,2,0,396642,400615,0.478,0.102,0.0,343,0,0,0
Rumbia,2013,Iloilo,PH063000000,Severe tropical storm,2,0,524258,530649,0.503,0.1004,0.0,15,7,0,0
Rumbia,2013,Leyte,PH083700000,Severe tropical storm,2,0,451667,455889,0.5322,0.0808,0.0,4081,0,0,0
Rumbia,2013,Oriental Mindoro,PH175200000,Severe tropical storm,2,0,188988,190763,0.4002,0.1714,0.0,54,0,0,0
Rumbia,2013,Quezon,PH045600000,Severe tropical storm,2,0,475649,485673,0.3965,0.1048,0.0,230,0,0,0
Rumbia,2013,Sorsogon,PH056200000,Severe tropical storm,2,0,166106,166842,0.5304,0.1066,0.0,10,0,0,0
Sonamu,2013,Davao de Oro,PH118200000,Severe tropical storm,2,0,167532,169441,0.5769,0.1876,0.0,556,0,0,0
Sonamu,2013,Davao del Norte,PH112300000,Severe tropical storm,2,0,230520,233232,0.4832,0.3523,0.0,7944,0,0,0
Sonamu,2013,Oriental Mindoro,PH175200000,Severe tropical storm,2,0,188988,190763,0.4002,0.1714,0.0,15,0,0,0
Sonamu,2013,Palawan,PH175300000,Severe tropical storm,2,179,255726,257321,0.6892,0.0904,0.6816,946,2,122,57
Sonamu,2013,Zamboanga del Norte,PH097200000,Severe tropical storm,2,6,223221,224828,0.7239,0.1934,0.0,1136,0,0,6
Utor,2013,Albay,PH050500000,Violent typhoon,5,0,275601,277091,0.3791,0.0926,0.0,814,0,0,0
Utor,2013,Aurora,PH037700000,Violent typhoon,5,11359,49066,49410,0.4004,0.0823,0.8355,61235,2,9491,1868
Utor,2013,Benguet,PH141100000,Violent typhoon,5,0,193848,196825,0.0649,0.2411,0.0,885,1,0,0
Utor,2013,Bulacan,PH031400000,Violent typhoon,5,1,741737,760964,0.0931,0.0168,0.0,29346,0,0,1
Utor,2013,Cebu,PH072200000,Violent typhoon,5,0,1058512,1077180,0.395,0.0779,0.0,0,2,0,0
Utor,2013,Ifugao,PH142700000,Violent typhoon,5,153,43217,43281,0.4509,0.374,0.9739,1053,0,149,4
Utor,2013,Isabela,PH023100000,Violent typhoon,5,197,365099,372950,0.2136,0.0305,0.9543,4061,1,188,9
Utor,2013,Kalinga,PH143200000,Violent typhoon,5,6,41990,42115,0.3816,0.3494,1.0,31,0,6,0
Utor,2013,La Union,PH013300000,Violent typhoon,5,4,174096,180675,0.1948,0.1305,0.5,2854,0,2,2
Utor,2013,Mountain Province,PH144400000,Violent typhoon,5,13,34857,35038,0.2662,0.79,1.0,54,0,13,0
Utor,2013,Nueva Ecija,PH034900000,Violent typhoon,5,0,488461,496977,0.1968,0.0238,0.0,39584,0,0,0
Utor,2013,Nueva Vizcaya,PH025000000,Violent typhoon,5,852,108828,111340,0.3194,0.2707,0.9061,43584,1,772,80
Utor,2013,Pampanga,PH035400000,Violent typhoon,5,9,561214,575301,0.0811,0.0175,0.6667,5772,0,6,3
Utor,2013,Pangasinan,PH015500000,Violent typhoon,5,26,654240,674575,0.244,0.0196,0.6923,18017,3,18,8
Utor,2013,Quezon,PH045600000,Violent typhoon,5,0,475649,485673,0.3965,0.1048,0.0,0,1,0,0
Utor,2013,Quirino,PH025700000,Violent typhoon,5,8200,43161,43506,0.344,0.1835,0.9283,114441,0,7612,588
Utor,2013,Sorsogon,PH056200000,Violent typhoon,5,7,166106,166842,0.5304,0.1066,0.0,42,0,0,7
Utor,2013,Zambales,PH037100000,Violent typhoon,5,370,195109,198666,0.1688,0.0601,0.9405,85720,0,348,22
Caloy,2014,Agusan del Sur,PH160300000,Tropical depression,0,0,151934,153653,0.7653,0.2844,0.0,1625,0,0,0
Caloy,2014,Davao de Oro,PH118200000,Tropical depression,0,0,167532,169441,0.5769,0.1876,0.0,170,0,0,0
Caloy,2014,Davao del Norte,PH112300000,Tropical depression,0,0,230520,233232,0.4832,0.3523,0.0,16765,0,0,0
Caloy,2014,Dinagat Islands,PH168500000,Tropical depression,0,0,27902,28557,0.5835,0.094,0.0,56,0,0,0
Caloy,2014,Southern Leyte,PH086400000,Tropical depression,0,0,92405,92836,0.4088,0.0588,0.0,713,0,0,0
Fung-Wong,2014,Abra,PH140100000,Tropical storm,1,1054,51593,52929,0.2792,0.338,0.9602,57877,0,1012,42
Fung-Wong,2014,Apayao,PH148100000,Tropical storm,1,41,25418,25560,0.4634,0.2828,1.0,165,0,41,0
Fung-Wong,2014,Bataan,PH030800000,Tropical storm,1,0,170152,173212,0.1275,0.0695,0.0,197,0,0,0
Fung-Wong,2014,Batangas,PH041000000,Tropical storm,1,1,597758,613825,0.1329,0.0416,0.0,440,0,0,1
Fung-Wong,2014,Benguet,PH141100000,Tropical storm,1,25,193848,196825,0.0649,0.2411,0.92,681,0,23,2
Fung-Wong,2014,Bulacan,PH031400000,Tropical storm,1,31,741737,760964,0.0931,0.0168,0.7742,231922,0,24,7
Fung-Wong,2014,Cagayan,PH021500000,Tropical storm,1,0,267472,271967,0.2809,0.0237,0.0,117,0,0,0
Fung-Wong,2014,Camarines Norte,PH051600000,Tropical storm,1,0,128679,129994,0.4591,0.1341,0.0,2050,0,0,0
Fung-Wong,2014,Camarines Sur,PH051700000,Tropical storm,1,1,396642,400615,0.478,0.102,0.0,428122,2,0,1
Fung-Wong,2014,Cavite,PH042100000,Tropical storm,1,0,851871,877743,0.1109,0.0265,0.0,2563,1,0,0
Fung-Wong,2014,Cebu,PH072200000,Tropical storm,1,0,1058512,1077180,0.395,0.0779,0.0,416885,0,0,0
Fung-Wong,2014,Ifugao,PH142700000,Tropical storm,1,147,43217,43281,0.4509,0.374,0.9388,599,0,138,9
Fung-Wong,2014,Ilocos Norte,PH012800000,Tropical storm,1,1346,131413,139336,0.1246,0.0415,0.867,48471,0,1167,179
