Cyclone Name,Province,Deaths,Affected,Houses destroyed,Houses damaged,Total Houses,Damage to Infrastructure (PhP),Damage to Agriculture + Fisheries (PhP),Year,Category
Fung-Wong,Benguet,0.0,681.0,2.0,23.0,25,7250000.0,32591140.0,2014,Tropical storm
Fung-Wong,Ifugao,0.0,599.0,9.0,138.0,147,2500000.0,9551376.0,2014,Tropical storm
Fung-Wong,Kalinga,0.0,153.0,4.0,46.0,50,15000000.0,15974200.0,2014,Tropical storm
Fung-Wong,Mountain Province,0.0,85.0,9.0,12.0,21,7000000.0,101858689.0,2014,Tropical storm
Sinlaku,Cebu,2.0,1038.0,2.0,89.0,91,0.0,0.0,2014,Tropical storm
Sinlaku,Bohol,1.0,5064.0,133.0,780.0,913,0.0,0.0,2014,Tropical storm
Sinlaku,Palawan,0.0,34640.0,91.0,1995.0,2086,0.0,0.0,2014,Tropical storm
Sinlaku,Negros Occidental,0.0,1725.0,100.0,300.0,400,0.0,0.0,2014,Tropical storm
Sinlaku,Negros Oriental,0.0,1086.0,17.0,87.0,104,0.0,0.0,2014,Tropical storm
Sinlaku,Southern Leyte,0.0,36.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Sinlaku,Misamis Oriental,0.0,869.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Sinlaku,Davao del Sur,0.0,3.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Sinlaku,Dinagat Islands,0.0,869.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Sinlaku,Surigao del Norte,0.0,1300.0,0.0,146.0,146,0.0,0.0,2014,Tropical storm
Sinlaku,Surigao del Sur,0.0,219.0,0.0,2.0,2,0.0,0.0,2014,Tropical storm
Hagupit,Metro Manila,0.0,25040.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Bataan,0.0,1899.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Batangas,1.0,10849.0,0.0,0.0,0,0.0,17611663.0,2014,Violent typhoon
Hagupit,Cavite,0.0,21679.0,0.0,0.0,0,0.0,560642.0,2014,Violent typhoon
Hagupit,Laguna,0.0,8910.0,1.0,0.0,1,0.0,2513710.0,2014,Violent typhoon
Hagupit,Quezon,1.0,89890.0,4.0,17.0,21,9626273.0,11500250.0,2014,Violent typhoon
Hagupit,Rizal,0.0,688.0,0.0,0.0,0,0.0,81888181.0,2014,Violent typhoon
Hagupit,Marinduque,0.0,12950.0,0.0,0.0,0,86500000.0,7317617.0,2014,Violent typhoon
Hagupit,Occidental Mindoro,0.0,40044.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Oriental Mindoro,1.0,74590.0,0.0,0.0,0,55530000.0,245895.0,2014,Violent typhoon
Hagupit,Palawan,0.0,46717.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Romblon,0.0,73595.0,20.0,245.0,265,86000000.0,10277900.0,2014,Violent typhoon
Hagupit,Albay,0.0,401878.0,0.0,18.0,18,514900000.0,149126132.0,2014,Violent typhoon
Hagupit,Camarines Norte,0.0,36861.0,2.0,0.0,2,0.0,31811472.0,2014,Violent typhoon
Hagupit,Camarines Sur,0.0,219253.0,160.0,3115.0,3275,53000000.0,925424922.0,2014,Violent typhoon
Hagupit,Catanduanes,0.0,59752.0,3.0,26.0,29,3048250.0,15897368.0,2014,Violent typhoon
Hagupit,Masbate,0.0,267980.0,1022.0,16616.0,17638,32700000.0,277118087.0,2014,Violent typhoon
Hagupit,Sorsogon,0.0,198576.0,300.0,7046.0,7346,0.0,13680666.0,2014,Violent typhoon
Hagupit,Aklan,0.0,75241.0,0.0,6.0,6,0.0,619000.0,2014,Violent typhoon
Hagupit,Antique,0.0,74347.0,0.0,0.0,0,0.0,15964028.0,2014,Violent typhoon
Hagupit,Capiz,0.0,89305.0,4.0,1026.0,1030,0.0,185858627.0,2014,Violent typhoon
Hagupit,Guimaras,0.0,4638.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Iloilo,0.0,132525.0,210.0,1111.0,1321,0.0,90706990.0,2014,Violent typhoon
Hagupit,Negros Occidental,0.0,84888.0,0.0,0.0,0,0.0,16370623.0,2014,Violent typhoon
Hagupit,Bohol,0.0,26330.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Cebu,1.0,125315.0,360.0,2711.0,3071,0.0,27597000.0,2014,Violent typhoon
Hagupit,Negros Oriental,0.0,22635.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Siquijor,0.0,223.0,0.0,0.0,0,0.0,33000.0,2014,Violent typhoon
Hagupit,Biliran,2.0,46831.0,132.0,1924.0,2056,32900000.0,148372016.0,2014,Violent typhoon
Hagupit,Eastern Samar,8.0,605040.0,19549.0,60041.0,79590,581300000.0,269665707.0,2014,Violent typhoon
Hagupit,Leyte,2.0,420909.0,1272.0,23071.0,24343,938550.0,1009704604.0,2014,Violent typhoon
Hagupit,Northern Samar,0.0,473759.0,6877.0,56490.0,63367,192980000.0,239744639.0,2014,Violent typhoon
Hagupit,Samar,8.0,371806.0,12666.0,75731.0,88397,151735000.0,258715246.0,2014,Violent typhoon
Hagupit,Southern Leyte,0.0,103192.0,5.0,46.0,51,14000000.0,943000.0,2014,Violent typhoon
Hagupit,Agusan del Norte,0.0,9131.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Agusan del Sur,0.0,1610.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Dinagat Islands,0.0,24069.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Hagupit,Surigao del Norte,0.0,59595.0,47.0,193.0,240,0.0,0.0,2014,Violent typhoon
Hagupit,Surigao del Sur,0.0,21137.0,0.0,0.0,0,0.0,0.0,2014,Violent typhoon
Jangmi,Antique,1.0,98.0,2.0,4.0,6,0.0,0.0,2014,Tropical storm
Jangmi,Negros Occidental,2.0,48719.0,13.0,87.0,100,0.0,489040.0,2014,Tropical storm
Jangmi,Bohol,5.0,21694.0,114.0,322.0,436,39934000.0,12570807.0,2014,Tropical storm
Jangmi,Cebu,16.0,44247.0,168.0,229.0,397,72600000.0,137465.0,2014,Tropical storm
Jangmi,Eastern Samar,0.0,0.0,17.0,26.0,43,28000000.0,96439295.0,2014,Tropical storm
Jangmi,Samar,20.0,30207.0,26.0,172.0,198,113000000.0,138328569.0,2014,Tropical storm
Jangmi,Leyte,12.0,231734.0,21.0,1188.0,1209,21386500.0,109169872.0,2014,Tropical storm
Jangmi,Zamboanga del Sur,0.0,410.0,60.0,21.0,81,0.0,0.0,2014,Tropical storm
Jangmi,Bukidnon,3.0,7347.0,16.0,135.0,151,11152500.0,15807999.75,2014,Tropical storm
Jangmi,Camiguin,0.0,344.0,0.0,15.0,15,0.0,0.0,2014,Tropical storm
Jangmi,Misamis Oriental,1.0,61187.0,137.0,129.0,266,70833900.0,63501317.0,2014,Tropical storm
Jangmi,Davao de Oro,2.0,10180.0,1.0,12.0,13,0.0,1220150.0,2014,Tropical storm
Jangmi,Agusan del Norte,2.0,48095.0,3.0,0.0,3,8750000.0,8643055.0,2014,Tropical storm
Jangmi,Dinagat Islands,0.0,3149.0,1.0,21.0,22,2000000.0,0.0,2014,Tropical storm
Jangmi,Agusan del Sur,2.0,20961.0,6.0,12.0,18,148120000.0,8066394.0,2014,Tropical storm
Jangmi,Surigao del Sur,0.0,64390.0,69.0,386.0,455,31905967.29,0.0,2014,Tropical storm
Jangmi,Palawan,0.0,2138.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Jangmi,Capiz,0.0,1650.0,0.0,0.0,0,0.0,70124039.0,2014,Tropical storm
Jangmi,Siquijor,0.0,54.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Jangmi,Southern Leyte,0.0,128.0,0.0,0.0,0,0.0,4779662.0,2014,Tropical storm
Jangmi,Lanao del Norte,0.0,451.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Jangmi,Davao del Norte,0.0,1064.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Jangmi,Davao Oriental,0.0,80.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Jangmi,Surigao del Norte,0.0,4300.0,0.0,0.0,0,0.0,0.0,2014,Tropical storm
Mekkhala,Catanduanes,1.0,309.0,2.0,5.0,7,0.0,0.0,2015,Severe tropical storm
Mekkhala,Camarines Norte,0.0,3250.0,1.0,139.0,140,0.0,0.0,2015,Severe tropical storm
Mekkhala,Albay,0.0,38898.0,15.0,0.0,15,0.0,0.0,2015,Severe tropical storm
Mekkhala,Samar,0.0,4039.0,1.0,4.0,5,0.0,0.0,2015,Severe tropical storm
Mekkhala,Biliran,0.0,0.0,0.0,1.0,1,0.0,0.0,2015,Severe tropical storm
Mekkhala,Northern Samar,0.0,42979.0,29.0,341.0,370,0.0,0.0,2015,Severe tropical storm
Mekkhala,Camarines Sur,0.0,12986.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Mekkhala,Sorsogon,0.0,1216.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Mekkhala,Cebu,0.0,176.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Mekkhala,Eastern Samar,1.0,2955.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Maysak,Isabela,0.0,27.0,0.0,0.0,0,0.0,0.0,2015,Violent typhoon
Maysak,Aurora,0.0,17.0,0.0,0.0,0,0.0,0.0,2015,Violent typhoon
Noul,Cagayan,2.0,2921.0,0.0,0.0,0,0.0,0.0,2015,Violent typhoon
Noul,Isabela,0.0,1602.0,0.0,0.0,0,0.0,0.0,2015,Violent typhoon
Noul,Ilocos Norte,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Violent typhoon
Linfa,Ilocos Norte,0.0,1995.0,1.0,34.0,35,0.0,0.0,2015,Severe tropical storm
Linfa,Ilocos Sur,0.0,542.0,2.0,21.0,23,0.0,0.0,2015,Severe tropical storm
Linfa,La Union,0.0,51772.0,2.0,136.0,138,0.0,0.0,2015,Severe tropical storm
Linfa,Palawan,0.0,634.0,0.0,1.0,1,0.0,0.0,2015,Severe tropical storm
Linfa,Benguet,0.0,42.0,0.0,1.0,1,0.0,0.0,2015,Severe tropical storm
Linfa,Abra,0.0,0.0,1.0,4.0,5,0.0,0.0,2015,Severe tropical storm
Linfa,Kalinga,0.0,315.0,1.0,1.0,2,0.0,0.0,2015,Severe tropical storm
Linfa,Apayao,0.0,267.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Linfa,Metro Manila,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Severe tropical storm
Ineng,Ilocos Sur,1.0,70876.0,20.0,95.0,115,0.0,0.0,2015,Very strong typhoon
Ineng,Cagayan,1.0,94226.0,61.0,4504.0,4565,0.0,0.0,2015,Very strong typhoon
Ineng,Zambales,2.0,0.0,0.0,6.0,6,0.0,0.0,2015,Very strong typhoon
Ineng,Mountain Province,4.0,1163.0,5.0,33.0,38,0.0,0.0,2015,Very strong typhoon
Ineng,Benguet,21.0,26310.0,14.0,156.0,170,0.0,0.0,2015,Very strong typhoon
Ineng,Oriental Mindoro,0.0,15.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Ilocos Norte,1.0,81664.0,20.0,239.0,259,0.0,0.0,2015,Very strong typhoon
Ineng,Pangasinan,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Bataan,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Bulacan,0.0,76.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Pampanga,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Palawan,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Guimaras,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,Metro Manila,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Ineng,La Union,1.0,2976.0,0.0,11.0,11,0.0,0.0,2015,Very strong typhoon
Ineng,Kalinga,1.0,16676.0,18.0,146.0,164,0.0,0.0,2015,Very strong typhoon
Ineng,Abra,1.0,90951.0,1.0,4.0,5,0.0,0.0,2015,Very strong typhoon
Ineng,Batanes,0.0,1387.0,44.0,159.0,203,0.0,0.0,2015,Very strong typhoon
Ineng,Nueva Vizcaya,0.0,95.0,0.0,20.0,20,0.0,0.0,2015,Very strong typhoon
Ineng,Nueva Ecija,0.0,37.0,4.0,6.0,10,0.0,0.0,2015,Very strong typhoon
Ineng,Laguna,0.0,461.0,0.0,58.0,58,0.0,0.0,2015,Very strong typhoon
Ineng,Apayao,0.0,10241.0,1.0,117.0,118,0.0,0.0,2015,Very strong typhoon
Mujigae,La Union,0.0,15.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Mujigae,Aurora,0.0,5413.0,87.0,435.0,522,0.0,0.0,2015,Very strong typhoon
Mujigae,Bulacan,0.0,2380.0,0.0,18.0,18,0.0,0.0,2015,Very strong typhoon
Mujigae,Nueva Ecija,0.0,51746.0,10.0,153.0,163,0.0,0.0,2015,Very strong typhoon
Mujigae,Zambales,0.0,14.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Mujigae,Pangasinan,1.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Mujigae,Marinduque,0.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Koppu,Pangasinan,9.0,992365.0,11250.0,53137.0,64387,546342785.0,642090937.0,2015,Very strong typhoon
Koppu,La Union,1.0,99874.0,423.0,8527.0,8950,311525000.0,147339189.5,2015,Very strong typhoon
Koppu,Nueva Vizcaya,1.0,21049.0,126.0,1427.0,1553,91238500.0,292046300.0,2015,Very strong typhoon
Koppu,Isabela,4.0,151798.0,620.0,899.0,1519,43919115.0,746203937.5,2015,Very strong typhoon
Koppu,Cagayan,1.0,151879.0,4.0,24.0,28,129330000.0,826366262.5,2015,Very strong typhoon
Koppu,Zambales,4.0,144971.0,46.0,874.0,920,240000000.0,270445986.6,2015,Very strong typhoon
Koppu,Tarlac,1.0,211252.0,482.0,6304.0,6786,916960000.0,1005482650.0,2015,Very strong typhoon
Koppu,Nueva Ecija,8.0,547564.0,987.0,11548.0,12535,89500000.0,3629349455.0,2015,Very strong typhoon
Koppu,Aurora,2.0,109669.0,2695.0,20296.0,22991,81107000.0,603673473.6,2015,Very strong typhoon
Koppu,Bulacan,1.0,299297.0,3.0,112.0,115,2015000.0,888913585.8,2015,Very strong typhoon
Koppu,Laguna,1.0,47.0,0.0,0.0,0,0.0,40771995.0,2015,Very strong typhoon
Koppu,Cavite,1.0,222.0,0.0,0.0,0,0.0,6394336.0,2015,Very strong typhoon
Koppu,Benguet,18.0,0.0,0.0,0.0,0,87866531.74,183827512.1,2015,Very strong typhoon
Koppu,Ifugao,3.0,0.0,43.0,499.0,542,10891545.0,30948199.9,2015,Very strong typhoon
Koppu,Abra,1.0,7666.0,1.0,13.0,14,56910241.17,60851639.8,2015,Very strong typhoon
Koppu,Metro Manila,2.0,6696.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Koppu,Ilocos Norte,0.0,5182.0,23.0,62.0,85,32950000.0,39146282.13,2015,Very strong typhoon
Koppu,Ilocos Sur,0.0,28905.0,46.0,450.0,496,75000000.0,73694840.0,2015,Very strong typhoon
Koppu,Batanes,0.0,3034.0,0.0,374.0,374,0.0,0.0,2015,Very strong typhoon
Koppu,Quirino,0.0,12686.0,567.0,9380.0,9947,202760039.5,378035000.0,2015,Very strong typhoon
Koppu,Bataan,0.0,15949.0,20.0,11.0,31,0.0,272780153.0,2015,Very strong typhoon
Koppu,Pampanga,0.0,203629.0,48.0,463.0,511,0.0,378146856.8,2015,Very strong typhoon
Koppu,Quezon,0.0,38117.0,1255.0,2900.0,4155,1000000.0,80356482.5,2015,Very strong typhoon
Koppu,Rizal,0.0,3474.0,0.0,0.0,0,0.0,67671632.0,2015,Very strong typhoon
Koppu,Camarines Norte,0.0,218.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Koppu,Catanduanes,0.0,9.0,0.0,0.0,0,1091500.0,2500000.0,2015,Very strong typhoon
Koppu,Apayao,0.0,1046.0,10.0,152.0,162,210581590.1,104989459.3,2015,Very strong typhoon
Koppu,Benguet,0.0,8018.0,127.0,862.0,989,87866531.74,183827512.1,2015,Very strong typhoon
Koppu,Ifugao,0.0,2602.0,0.0,0.0,0,10891545.0,30948199.9,2015,Very strong typhoon
Koppu,Kalinga,0.0,8116.0,17.0,481.0,498,270943505.0,71416885.55,2015,Very strong typhoon
Koppu,Mountain Province,0.0,751.0,2.0,90.0,92,78694343.64,44678902.84,2015,Very strong typhoon
Melor,Nueva Vizcaya,6.0,0.0,0.0,0.0,0,0.0,2176320.0,2015,Very strong typhoon
Melor,Quezon,3.0,20330.0,0.0,836.0,836,203085000.0,2812277.0,2015,Very strong typhoon
Melor,Romblon,3.0,6031.0,1667.0,4934.0,6601,11000000.0,2017800.0,2015,Very strong typhoon
Melor,Oriental Mindoro,13.0,434166.0,32687.0,49744.0,82431,672630500.0,503379703.3,2015,Very strong typhoon
Melor,Occidental Mindoro,1.0,8010.0,113.0,896.0,1009,3388888.88,3871200.0,2015,Very strong typhoon
Melor,Albay,6.0,169973.0,102.0,555.0,657,58824885.27,17565210.0,2015,Very strong typhoon
Melor,Masbate,3.0,116870.0,3179.0,5776.0,8955,570000.0,95385966.34,2015,Very strong typhoon
Melor,Sorsogon,7.0,159406.0,29921.0,57737.0,87658,17880000.0,284463505.5,2015,Very strong typhoon
Melor,Samar,1.0,12183.0,11.0,285.0,296,0.0,11928396.0,2015,Very strong typhoon
Melor,Northern Samar,7.0,45228.0,42200.0,81021.0,123221,185465804.0,251113413.0,2015,Very strong typhoon
Melor,Metro Manila,1.0,0.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Melor,Pangasinan,0.0,0.0,0.0,0.0,0,0.0,257717379.1,2015,Very strong typhoon
Melor,Cagayan,0.0,0.0,0.0,0.0,0,0.0,88180370.0,2015,Very strong typhoon
Melor,Isabela,0.0,0.0,0.0,0.0,0,0.0,1276821265.0,2015,Very strong typhoon
Melor,Quirino,0.0,0.0,0.0,0.0,0,0.0,5270400.0,2015,Very strong typhoon
Melor,Aurora,0.0,13226.0,9.0,8.0,17,136036000.0,189921670.0,2015,Very strong typhoon
Melor,Bulacan,0.0,90591.0,0.0,0.0,0,0.0,57914340.08,2015,Very strong typhoon
Melor,Nueva Ecija,0.0,78321.0,3.0,0.0,3,108241657.9,669813525.6,2015,Very strong typhoon
Melor,Pampanga,0.0,111263.0,0.0,3.0,3,56066000.0,535647165.2,2015,Very strong typhoon
Melor,Tarlac,0.0,4069.0,0.0,0.0,0,0.0,613580967.1,2015,Very strong typhoon
Melor,Batangas,0.0,2075.0,7.0,117.0,124,68800000.0,0.0,2015,Very strong typhoon
Melor,Cavite,0.0,398.0,8.0,0.0,8,0.0,58905.0,2015,Very strong typhoon
Melor,Marinduque,0.0,6085.0,570.0,4555.0,5125,80200000.0,122340848.0,2015,Very strong typhoon
Melor,Camarines Norte,0.0,1936.0,1.0,1.0,2,0.0,20525000.0,2015,Very strong typhoon
Melor,Camarines Sur,0.0,57920.0,0.0,75.0,75,1500000.0,311490650.7,2015,Very strong typhoon
Melor,Catanduanes,0.0,6508.0,17.0,8.0,25,9035948.16,11230720.0,2015,Very strong typhoon
Melor,Eastern Samar,0.0,7682.0,44.0,1594.0,1638,0.0,16069224.0,2015,Very strong typhoon
Melor,Bataan,0.0,19.0,0.0,0.0,0,0.0,1546050.0,2015,Very strong typhoon
Melor,Laguna,0.0,192.0,0.0,0.0,0,1589900.0,0.0,2015,Very strong typhoon
Melor,Palawan,0.0,5422.0,0.0,0.0,0,0.0,0.0,2015,Very strong typhoon
Melor,Biliran,0.0,1615.0,0.0,0.0,0,0.0,2426843.0,2015,Very strong typhoon
Onyok,Agusan del Sur,0.0,3420.0,2.0,2.0,4,0.0,0.0,2015,Tropical depression
Onyok,Dinagat Islands,0.0,688.0,2.0,1.0,3,0.0,0.0,2015,Tropical depression
Onyok,Surigao del Norte,0.0,641.0,1.0,0.0,1,0.0,0.0,2015,Tropical depression
Onyok,Agusan del Norte,0.0,148.0,0.0,0.0,0,0.0,0.0,2015,Tropical depression
Onyok,Surigao del Sur,0.0,6414.0,0.0,0.0,0,0.0,0.0,2015,Tropical depression
Nida,Iloilo,0.0,103.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Nida,Ilocos Norte,0.0,29.0,0.0,4.0,4,0.0,0.0,2016,Severe tropical storm
Nida,Ilocos Sur,0.0,8.0,0.0,3.0,3,0.0,0.0,2016,Severe tropical storm
Nida,Cagayan,0.0,356.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Nida,Isabela,0.0,7933.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Meranti,Batanes,0.0,16518.0,407.0,1834.0,2241,0.0,0.0,2016,Violent typhoon
Meranti,Ilocos Norte,0.0,105.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Meranti,Cagayan,0.0,25.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Sarika,Laguna,0.0,0.0,0.0,0.0,0,0.0,0.0,2016,Very strong typhoon
Sarika,Ilocos Norte,0.0,19079.0,0.0,20.0,20,0.0,0.0,2016,Very strong typhoon
Sarika,La Union,0.0,517.0,21.0,25.0,46,0.0,24610252.0,2016,Very strong typhoon
Sarika,Pangasinan,0.0,18187.0,19.0,148.0,167,0.0,184079521.0,2016,Very strong typhoon
Sarika,Nueva Vizcaya,0.0,17766.0,431.0,2893.0,3324,300000.0,13762390.0,2016,Very strong typhoon
Sarika,Aurora,0.0,77784.0,887.0,6817.0,7704,9100000.0,73069416.0,2016,Very strong typhoon
Sarika,Nueva Ecija,0.0,86207.0,40.0,1007.0,1047,5500000.0,1169133748.0,2016,Very strong typhoon
Sarika,Tarlac,0.0,15467.0,1.0,8.0,9,0.0,1047968255.0,2016,Very strong typhoon
Sarika,Camarines Sur,0.0,45343.0,0.0,88.0,88,0.0,648906866.7,2016,Very strong typhoon
Sarika,Camarines Norte,0.0,7063.0,22.0,316.0,338,0.0,158659421.0,2016,Very strong typhoon
Sarika,Catanduanes,0.0,5640.0,0.0,1.0,1,20317500.0,19804668.0,2016,Very strong typhoon
Sarika,Benguet,0.0,152.0,0.0,16.0,16,0.0,1153393.0,2016,Very strong typhoon
Sarika,Ifugao,0.0,39.0,0.0,9.0,9,2500000.0,0.0,2016,Very strong typhoon
Sarika,Kalinga,0.0,128.0,0.0,6.0,6,2200000.0,0.0,2016,Very strong typhoon
Sarika,Ilocos Sur,0.0,275.0,0.0,0.0,0,0.0,0.0,2016,Very strong typhoon
Sarika,Cagayan,0.0,946.0,0.0,0.0,0,93000000.0,0.0,2016,Very strong typhoon
Sarika,Isabela,0.0,10751.0,0.0,0.0,0,0.0,193807780.0,2016,Very strong typhoon
Sarika,Quirino,0.0,126.0,0.0,0.0,0,77500000.0,28290860.0,2016,Very strong typhoon
Sarika,Bulacan,0.0,735.0,0.0,0.0,0,15000000.0,31637078.0,2016,Very strong typhoon
Sarika,Pampanga,0.0,1100.0,0.0,0.0,0,5500000.0,2093458.0,2016,Very strong typhoon
Sarika,Zambales,0.0,2293.0,0.0,0.0,0,0.0,847844.0,2016,Very strong typhoon
Sarika,Quezon,0.0,1081.0,0.0,0.0,0,0.0,5918260.0,2016,Very strong typhoon
Sarika,Rizal,0.0,237.0,0.0,0.0,0,0.0,2595050.0,2016,Very strong typhoon
Sarika,Albay,0.0,6828.0,0.0,0.0,0,0.0,53179472.0,2016,Very strong typhoon
Sarika,Sorsogon,0.0,1614.0,0.0,0.0,0,0.0,61544359.18,2016,Very strong typhoon
Sarika,Mountain Province,0.0,7.0,0.0,0.0,0,350000.0,0.0,2016,Very strong typhoon
Sarika,Bataan,0.0,0.0,0.0,0.0,0,0.0,7788000.0,2016,Very strong typhoon
Haima,Ilocos Norte,0.0,91224.0,1334.0,17441.0,18775,494900000.0,400662359.0,2016,Violent typhoon
Haima,Ilocos Sur,0.0,94288.0,699.0,9340.0,10039,587250000.0,229184030.0,2016,Violent typhoon
Haima,La Union,0.0,23139.0,49.0,866.0,915,35900000.0,51325349.0,2016,Violent typhoon
Haima,Pangasinan,0.0,72065.0,7.0,0.0,7,16078188.0,807000.0,2016,Violent typhoon
Haima,Cagayan,0.0,355551.0,5254.0,23175.0,28429,624975000.0,0.0,2016,Violent typhoon
Haima,Isabela,0.0,96279.0,5994.0,25567.0,31561,567050000.0,0.0,2016,Violent typhoon
Haima,Nueva Vizcaya,0.0,7674.0,36.0,125.0,161,148943000.0,0.0,2016,Violent typhoon
Haima,Quirino,0.0,3103.0,0.0,127.0,127,174493000.0,0.0,2016,Violent typhoon
Haima,Aurora,3.0,44311.0,0.0,4.0,4,3000000.0,0.0,2016,Violent typhoon
Haima,Bataan,0.0,4640.0,5.0,20.0,25,0.0,0.0,2016,Violent typhoon
Haima,Bulacan,0.0,2441.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Nueva Ecija,0.0,22865.0,0.0,0.0,0,3000000.0,0.0,2016,Violent typhoon
Haima,Pampanga,0.0,40306.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Tarlac,0.0,24084.0,1.0,6.0,7,0.0,0.0,2016,Violent typhoon
Haima,Zambales,0.0,1835.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Batangas,0.0,971.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Quezon,0.0,724.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Rizal,0.0,53.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Camarines Norte,0.0,91.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Sorsogon,0.0,8761.0,0.0,0.0,0,0.0,0.0,2016,Violent typhoon
Haima,Abra,0.0,95713.0,374.0,4689.0,5063,0.0,28002400.0,2016,Violent typhoon
Haima,Apayao,0.0,9101.0,311.0,1720.0,2031,0.0,91682262.14,2016,Violent typhoon
Haima,Benguet,6.0,3367.0,62.0,368.0,430,1199500.0,5001032.93,2016,Violent typhoon
Haima,Ifugao,2.0,3642.0,13.0,392.0,405,0.0,48241980.35,2016,Violent typhoon
Haima,Kalinga,6.0,175376.0,569.0,2156.0,2725,0.0,135576912.5,2016,Violent typhoon
Haima,Mountain Province,0.0,32875.0,11.0,281.0,292,629500.0,25408838.2,2016,Violent typhoon
Tokage,Leyte,0.0,0.0,0.0,1.0,1,0.0,0.0,2016,Severe tropical storm
Tokage,Oriental Mindoro,0.0,1361.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Tokage,Romblon,0.0,91.0,0.0,1.0,1,0.0,0.0,2016,Severe tropical storm
Tokage,Negros Occidental,0.0,32.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Tokage,Iloilo,0.0,5493.0,0.0,9.0,9,0.0,0.0,2016,Severe tropical storm
Tokage,Cebu,0.0,0.0,5.0,0.0,5,0.0,0.0,2016,Severe tropical storm
Tokage,Aklan,0.0,1113.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Tokage,Antique,0.0,1741.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Tokage,Capiz,0.0,3115.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
Tokage,Dinagat Islands,0.0,862.0,0.0,0.0,0,0.0,0.0,2016,Severe tropical storm
